temperature_bottom, temperature_top, temperature_spiral_middle_outlet, temperature_spiral_edge_outlet, voltage, current, European_standard_time_date, European_standard_time_of_day, time_t 
82.41, 82.17, 27.64, 33.11, 16.10, 0.18571, 3.9.2015 13:20:43, 1441286443, 
82.83, 81.67, 28.52, 32.62, 16.09, 0.18674, 3.9.2015 13:20:45, 1441286445, 
82.85, 81.64, 28.12, 33.01, 16.07, 0.18764, 3.9.2015 13:20:46, 1441286446, 
82.49, 80.93, 27.73, 33.50, 16.11, 0.18434, 3.9.2015 13:20:47, 1441286447, 
82.71, 80.64, 27.73, 33.20, 16.09, 0.18627, 3.9.2015 13:20:48, 1441286448, 
82.44, 80.47, 28.12, 32.91, 16.11, 0.18712, 3.9.2015 13:20:49, 1441286449, 
82.73, 80.84, 28.42, 32.52, 16.10, 0.18616, 3.9.2015 13:20:50, 1441286450, 
82.58, 81.62, 28.03, 33.30, 16.09, 0.18619, 3.9.2015 13:20:51, 1441286451, 
82.76, 81.48, 27.93, 32.71, 16.12, 0.18638, 3.9.2015 13:20:53, 1441286453, 
82.86, 81.14, 27.93, 32.23, 16.10, 0.18669, 3.9.2015 13:20:54, 1441286454, 
82.68, 81.78, 27.93, 32.32, 16.11, 0.18672, 3.9.2015 13:20:55, 1441286455, 
82.57, 82.24, 28.03, 32.32, 16.11, 0.18711, 3.9.2015 13:20:56, 1441286456, 
82.53, 81.85, 28.42, 32.52, 16.10, 0.18709, 3.9.2015 13:20:57, 1441286457, 
82.73, 81.91, 27.73, 32.42, 16.11, 0.18677, 3.9.2015 13:20:58, 1441286458, 
82.84, 82.01, 28.03, 33.01, 16.09, 0.18605, 3.9.2015 13:21:0, 1441286460, 
82.66, 81.45, 28.22, 32.91, 16.10, 0.18590, 3.9.2015 13:21:1, 1441286461, 
82.47, 81.52, 27.93, 32.62, 16.08, 0.18657, 3.9.2015 13:21:2, 1441286462, 
82.57, 81.46, 27.34, 32.13, 16.08, 0.18597, 3.9.2015 13:21:3, 1441286463, 
82.74, 81.44, 27.34, 33.01, 16.10, 0.18584, 3.9.2015 13:21:4, 1441286464, 
82.81, 81.77, 28.32, 32.71, 16.08, 0.18543, 3.9.2015 13:21:5, 1441286465, 
82.91, 82.03, 27.73, 32.13, 16.09, 0.18601, 3.9.2015 13:21:7, 1441286467, 
82.71, 82.29, 27.54, 33.01, 16.07, 0.18527, 3.9.2015 13:21:8, 1441286468, 
82.78, 82.61, 27.64, 33.11, 16.08, 0.18548, 3.9.2015 13:21:9, 1441286469, 
82.71, 83.16, 27.83, 33.01, 16.08, 0.18581, 3.9.2015 13:21:10, 1441286470, 
82.52, 83.20, 27.83, 32.42, 16.10, 0.18722, 3.9.2015 13:21:11, 1441286471, 
82.58, 82.63, 27.54, 32.42, 16.12, 0.18673, 3.9.2015 13:21:12, 1441286472, 
82.68, 82.83, 28.12, 33.11, 16.10, 0.18629, 3.9.2015 13:21:13, 1441286473, 
82.68, 83.19, 27.44, 32.32, 16.09, 0.18584, 3.9.2015 13:21:15, 1441286475, 
82.96, 82.74, 28.52, 32.91, 16.08, 0.18570, 3.9.2015 13:21:16, 1441286476, 
82.66, 82.38, 27.34, 32.81, 16.07, 0.18745, 3.9.2015 13:21:17, 1441286477, 
82.46, 82.62, 28.12, 32.81, 16.11, 0.18636, 3.9.2015 13:21:18, 1441286478, 
82.72, 82.74, 27.44, 33.20, 16.08, 0.18501, 3.9.2015 13:21:19, 1441286479, 
82.85, 83.59, 27.83, 32.91, 16.10, 0.18429, 3.9.2015 13:21:20, 1441286480, 
82.52, 83.08, 27.64, 33.11, 16.08, 0.18561, 3.9.2015 13:21:22, 1441286482, 
82.88, 83.37, 28.22, 32.81, 16.07, 0.18592, 3.9.2015 13:21:23, 1441286483, 
82.73, 83.46, 27.73, 32.42, 16.09, 0.18714, 3.9.2015 13:21:24, 1441286484, 
82.71, 83.32, 27.73, 33.20, 16.04, 0.18723, 3.9.2015 13:21:25, 1441286485, 
82.80, 83.14, 28.42, 32.62, 16.08, 0.18492, 3.9.2015 13:21:26, 1441286486, 
82.73, 82.73, 27.25, 32.52, 16.05, 0.18554, 3.9.2015 13:21:27, 1441286487, 
82.58, 82.58, 27.34, 32.62, 16.06, 0.18655, 3.9.2015 13:21:28, 1441286488, 
82.93, 82.80, 27.93, 32.32, 16.08, 0.18608, 3.9.2015 13:21:30, 1441286490, 
82.72, 82.79, 28.22, 33.01, 16.06, 0.18667, 3.9.2015 13:21:31, 1441286491, 
82.62, 82.58, 27.64, 33.01, 16.08, 0.18604, 3.9.2015 13:21:32, 1441286492, 
82.85, 82.31, 27.83, 32.91, 16.06, 0.18594, 3.9.2015 13:21:33, 1441286493, 
82.65, 82.08, 27.34, 32.32, 16.09, 0.18713, 3.9.2015 13:21:34, 1441286494, 
82.75, 81.73, 27.34, 32.91, 16.08, 0.18636, 3.9.2015 13:21:35, 1441286495, 
82.88, 81.55, 27.73, 32.81, 16.07, 0.18558, 3.9.2015 13:21:37, 1441286497, 
82.71, 80.93, 27.83, 33.01, 16.09, 0.18625, 3.9.2015 13:21:38, 1441286498, 
82.88, 81.41, 28.03, 32.71, 16.07, 0.18670, 3.9.2015 13:21:39, 1441286499, 
82.53, 81.32, 27.54, 32.52, 16.09, 0.18529, 3.9.2015 13:21:40, 1441286500, 
82.71, 81.77, 28.32, 33.11, 16.07, 0.18589, 3.9.2015 13:21:41, 1441286501, 
82.72, 81.97, 27.25, 32.91, 16.08, 0.18577, 3.9.2015 13:21:42, 1441286502, 
82.75, 82.23, 27.34, 32.62, 16.10, 0.18521, 3.9.2015 13:21:44, 1441286504, 
82.66, 82.56, 27.93, 33.11, 16.07, 0.18606, 3.9.2015 13:21:45, 1441286505, 
82.72, 82.25, 27.64, 32.71, 16.09, 0.18624, 3.9.2015 13:21:46, 1441286506, 
82.68, 82.23, 27.93, 33.11, 16.06, 0.18649, 3.9.2015 13:21:47, 1441286507, 
82.78, 82.31, 27.93, 32.23, 16.07, 0.18637, 3.9.2015 13:21:48, 1441286508, 
82.86, 82.70, 27.54, 32.42, 16.11, 0.18633, 3.9.2015 13:21:49, 1441286509, 
82.79, 82.63, 28.12, 32.91, 16.08, 0.18810, 3.9.2015 13:21:50, 1441286510, 
82.92, 82.71, 27.83, 32.62, 16.09, 0.18531, 3.9.2015 13:21:52, 1441286512, 
82.69, 82.72, 27.54, 33.30, 16.09, 0.18691, 3.9.2015 13:21:53, 1441286513, 
82.81, 83.10, 28.22, 32.62, 16.09, 0.18579, 3.9.2015 13:21:54, 1441286514, 
82.64, 82.84, 27.54, 32.62, 16.10, 0.18519, 3.9.2015 13:21:55, 1441286515, 
82.55, 83.36, 27.44, 32.71, 16.09, 0.18729, 3.9.2015 13:21:56, 1441286516, 
82.53, 83.28, 27.93, 33.11, 16.12, 0.18682, 3.9.2015 13:21:57, 1441286517, 
82.82, 83.01, 27.73, 32.62, 16.08, 0.18650, 3.9.2015 13:21:59, 1441286519, 
82.71, 83.01, 28.22, 32.81, 16.10, 0.18655, 3.9.2015 13:22:0, 1441286520, 
82.62, 83.23, 27.73, 32.52, 16.07, 0.18629, 3.9.2015 13:22:1, 1441286521, 
82.74, 83.26, 27.44, 32.81, 16.07, 0.18821, 3.9.2015 13:22:2, 1441286522, 
82.54, 83.41, 27.34, 32.71, 16.07, 0.18629, 3.9.2015 13:22:3, 1441286523, 
82.73, 83.20, 27.83, 32.32, 16.08, 0.18722, 3.9.2015 13:22:4, 1441286524, 
82.84, 82.72, 28.03, 32.91, 16.08, 0.18671, 3.9.2015 13:22:5, 1441286525, 
82.79, 82.20, 28.12, 32.71, 16.05, 0.18775, 3.9.2015 13:22:7, 1441286527, 
82.53, 82.32, 27.93, 32.71, 16.06, 0.18722, 3.9.2015 13:22:8, 1441286528, 
82.63, 82.34, 27.73, 33.01, 16.07, 0.18751, 3.9.2015 13:22:9, 1441286529, 
82.62, 81.58, 27.44, 32.62, 16.07, 0.18706, 3.9.2015 13:22:10, 1441286530, 
82.82, 81.91, 27.25, 32.91, 16.08, 0.18640, 3.9.2015 13:22:11, 1441286531, 
82.49, 81.64, 27.64, 32.32, 16.05, 0.18547, 3.9.2015 13:22:12, 1441286532, 
82.63, 81.93, 27.64, 32.32, 16.07, 0.18638, 3.9.2015 13:22:14, 1441286534, 
82.59, 81.97, 28.03, 32.52, 16.06, 0.18662, 3.9.2015 13:22:15, 1441286535, 
82.70, 82.03, 27.64, 32.81, 16.08, 0.18756, 3.9.2015 13:22:16, 1441286536, 
82.81, 82.00, 28.12, 33.11, 16.07, 0.18668, 3.9.2015 13:22:17, 1441286537, 
82.73, 81.47, 27.83, 32.91, 16.09, 0.18589, 3.9.2015 13:22:18, 1441286538, 
82.68, 81.58, 28.12, 33.20, 16.09, 0.18580, 3.9.2015 13:22:19, 1441286539, 
82.61, 81.49, 27.73, 32.71, 16.07, 0.18580, 3.9.2015 13:22:20, 1441286540, 
82.98, 81.40, 27.54, 32.62, 16.09, 0.18694, 3.9.2015 13:22:22, 1441286542, 
82.70, 81.86, 27.25, 32.42, 16.05, 0.18531, 3.9.2015 13:22:23, 1441286543, 
82.45, 81.50, 27.83, 32.42, 16.06, 0.18651, 3.9.2015 13:22:24, 1441286544, 
82.65, 81.02, 27.64, 32.62, 16.07, 0.18603, 3.9.2015 13:22:25, 1441286545, 
82.87, 80.80, 27.64, 32.71, 16.09, 0.18582, 3.9.2015 13:22:26, 1441286546, 
82.76, 80.42, 27.34, 32.52, 16.09, 0.18644, 3.9.2015 13:22:27, 1441286547, 
83.01, 80.56, 27.83, 32.71, 16.10, 0.18684, 3.9.2015 13:22:29, 1441286549, 
82.73, 80.21, 27.83, 32.52, 16.08, 0.18608, 3.9.2015 13:22:30, 1441286550, 
82.63, 80.66, 27.05, 32.81, 16.09, 0.18633, 3.9.2015 13:22:31, 1441286551, 
82.71, 80.39, 27.15, 32.52, 16.10, 0.18632, 3.9.2015 13:22:32, 1441286552, 
82.48, 80.45, 27.34, 32.32, 16.10, 0.18663, 3.9.2015 13:22:33, 1441286553, 
82.65, 79.95, 27.34, 32.42, 16.09, 0.18516, 3.9.2015 13:22:34, 1441286554, 
82.67, 79.85, 27.73, 32.81, 16.09, 0.18652, 3.9.2015 13:22:36, 1441286556, 
82.88, 80.26, 27.25, 32.42, 16.11, 0.18621, 3.9.2015 13:22:37, 1441286557, 
82.68, 80.50, 27.83, 32.62, 16.09, 0.18583, 3.9.2015 13:22:38, 1441286558, 
83.04, 81.21, 27.93, 32.91, 16.11, 0.18431, 3.9.2015 13:22:39, 1441286559, 
82.80, 81.61, 27.34, 32.23, 16.10, 0.18517, 3.9.2015 13:22:40, 1441286560, 
82.81, 81.23, 27.44, 32.62, 16.08, 0.18714, 3.9.2015 13:22:41, 1441286561, 
82.74, 81.00, 26.86, 32.62, 16.09, 0.18790, 3.9.2015 13:22:42, 1441286562, 
82.71, 81.95, 27.64, 32.23, 16.07, 0.18630, 3.9.2015 13:22:44, 1441286564, 
82.76, 81.67, 27.93, 32.52, 16.10, 0.18687, 3.9.2015 13:22:45, 1441286565, 
82.65, 81.67, 27.54, 32.71, 16.07, 0.18605, 3.9.2015 13:22:46, 1441286566, 
82.86, 82.13, 27.44, 32.81, 16.08, 0.18683, 3.9.2015 13:22:47, 1441286567, 
82.70, 82.32, 27.73, 32.52, 16.07, 0.18619, 3.9.2015 13:22:48, 1441286568, 
82.70, 82.08, 27.44, 32.42, 16.10, 0.18603, 3.9.2015 13:22:49, 1441286569, 
82.76, 81.75, 27.15, 32.81, 16.11, 0.18651, 3.9.2015 13:22:51, 1441286571, 
82.71, 81.74, 27.34, 33.20, 16.10, 0.18706, 3.9.2015 13:22:52, 1441286572, 
82.92, 81.04, 27.34, 32.91, 16.11, 0.18611, 3.9.2015 13:22:53, 1441286573, 
82.82, 81.68, 27.54, 32.52, 16.09, 0.18629, 3.9.2015 13:22:54, 1441286574, 
82.48, 81.73, 27.73, 32.71, 16.10, 0.18758, 3.9.2015 13:22:55, 1441286575, 
82.60, 81.90, 27.73, 32.81, 16.10, 0.18673, 3.9.2015 13:22:56, 1441286576, 
83.12, 81.41, 27.54, 32.42, 16.10, 0.18789, 3.9.2015 13:22:57, 1441286577, 
82.77, 82.06, 27.25, 32.81, 16.09, 0.18690, 3.9.2015 13:22:59, 1441286579, 
82.94, 82.54, 27.34, 32.42, 16.09, 0.18625, 3.9.2015 13:23:0, 1441286580, 
82.61, 82.35, 27.54, 32.23, 16.08, 0.18787, 3.9.2015 13:23:1, 1441286581, 
82.74, 81.99, 27.93, 32.62, 16.07, 0.18730, 3.9.2015 13:23:2, 1441286582, 
82.62, 81.56, 26.95, 33.11, 16.08, 0.18655, 3.9.2015 13:23:3, 1441286583, 
82.86, 81.61, 28.03, 33.11, 16.06, 0.18807, 3.9.2015 13:23:4, 1441286584, 
82.92, 81.33, 27.44, 32.81, 16.08, 0.18865, 3.9.2015 13:23:6, 1441286586, 
83.11, 81.22, 27.25, 32.71, 16.07, 0.18660, 3.9.2015 13:23:7, 1441286587, 
82.66, 80.99, 27.15, 33.01, 16.08, 0.18609, 3.9.2015 13:23:8, 1441286588, 
82.88, 81.10, 28.12, 32.52, 16.07, 0.18677, 3.9.2015 13:23:9, 1441286589, 
82.78, 81.28, 27.54, 32.81, 16.09, 0.18658, 3.9.2015 13:23:10, 1441286590, 
82.63, 81.40, 27.64, 32.91, 16.09, 0.18676, 3.9.2015 13:23:11, 1441286591, 
82.75, 81.90, 27.54, 32.91, 16.07, 0.18518, 3.9.2015 13:23:13, 1441286593, 
82.81, 81.35, 27.64, 32.52, 16.10, 0.18565, 3.9.2015 13:23:14, 1441286594, 
82.78, 82.04, 27.25, 32.62, 16.10, 0.18532, 3.9.2015 13:23:15, 1441286595, 
82.63, 82.25, 27.64, 32.81, 16.09, 0.18717, 3.9.2015 13:23:16, 1441286596, 
82.96, 82.30, 27.25, 33.01, 16.10, 0.18637, 3.9.2015 13:23:17, 1441286597, 
82.94, 81.60, 27.25, 32.32, 16.08, 0.18650, 3.9.2015 13:23:18, 1441286598, 
82.72, 82.42, 27.73, 33.01, 16.10, 0.18682, 3.9.2015 13:23:19, 1441286599, 
82.92, 81.88, 27.25, 33.01, 16.07, 0.18594, 3.9.2015 13:23:21, 1441286601, 
82.81, 82.12, 27.15, 33.11, 16.10, 0.18571, 3.9.2015 13:23:22, 1441286602, 
82.98, 82.04, 27.15, 32.32, 16.08, 0.18672, 3.9.2015 13:23:23, 1441286603, 
82.97, 82.15, 27.44, 32.81, 16.09, 0.18525, 3.9.2015 13:23:24, 1441286604, 
82.99, 81.66, 27.44, 32.42, 16.08, 0.18516, 3.9.2015 13:23:25, 1441286605, 
82.95, 81.41, 27.93, 33.30, 16.07, 0.18644, 3.9.2015 13:23:26, 1441286606, 
82.85, 81.70, 27.64, 33.50, 16.09, 0.18654, 3.9.2015 13:23:28, 1441286608, 
82.62, 81.34, 27.44, 33.01, 16.08, 0.18663, 3.9.2015 13:23:29, 1441286609, 
82.66, 81.12, 27.64, 32.52, 16.12, 0.18587, 3.9.2015 13:23:30, 1441286610, 
82.79, 81.11, 27.34, 32.81, 16.09, 0.18670, 3.9.2015 13:23:31, 1441286611, 
82.41, 81.00, 27.93, 32.32, 16.11, 0.18608, 3.9.2015 13:23:32, 1441286612, 
82.88, 80.88, 27.54, 33.01, 16.09, 0.18607, 3.9.2015 13:23:33, 1441286613, 
82.57, 80.85, 27.34, 32.81, 16.10, 0.18684, 3.9.2015 13:23:34, 1441286614, 
82.90, 81.42, 27.83, 32.81, 16.08, 0.18744, 3.9.2015 13:23:36, 1441286616, 
82.90, 81.38, 27.73, 32.71, 16.07, 0.18772, 3.9.2015 13:23:37, 1441286617, 
82.50, 81.83, 27.34, 33.11, 16.11, 0.18565, 3.9.2015 13:23:38, 1441286618, 
82.76, 81.32, 27.64, 33.11, 16.09, 0.18686, 3.9.2015 13:23:39, 1441286619, 
82.86, 81.00, 27.25, 32.52, 16.10, 0.18701, 3.9.2015 13:23:40, 1441286620, 
82.97, 81.04, 27.25, 32.71, 16.07, 0.18711, 3.9.2015 13:23:41, 1441286621, 
82.61, 81.46, 27.15, 33.20, 16.09, 0.18584, 3.9.2015 13:23:43, 1441286623, 
82.80, 80.94, 27.25, 32.52, 16.07, 0.18710, 3.9.2015 13:23:44, 1441286624, 
82.79, 80.63, 27.83, 33.20, 16.09, 0.18646, 3.9.2015 13:23:45, 1441286625, 
82.91, 80.45, 28.03, 32.03, 16.07, 0.18697, 3.9.2015 13:23:46, 1441286626, 
82.78, 80.76, 27.25, 32.91, 16.09, 0.18598, 3.9.2015 13:23:47, 1441286627, 
82.82, 80.79, 27.93, 32.52, 16.08, 0.18734, 3.9.2015 13:23:48, 1441286628, 
82.83, 80.60, 27.15, 32.62, 16.12, 0.18655, 3.9.2015 13:23:49, 1441286629, 
82.49, 80.50, 27.25, 33.01, 16.11, 0.18692, 3.9.2015 13:23:51, 1441286631, 
82.58, 80.66, 27.54, 32.81, 16.10, 0.18612, 3.9.2015 13:23:52, 1441286632, 
82.63, 81.03, 27.83, 32.62, 16.10, 0.18622, 3.9.2015 13:23:53, 1441286633, 
82.61, 80.25, 27.34, 32.81, 16.10, 0.18662, 3.9.2015 13:23:54, 1441286634, 
82.71, 80.83, 27.44, 32.71, 16.11, 0.18635, 3.9.2015 13:23:55, 1441286635, 
82.59, 80.81, 27.44, 32.71, 16.08, 0.18583, 3.9.2015 13:23:56, 1441286636, 
82.98, 80.98, 27.54, 32.62, 16.08, 0.18686, 3.9.2015 13:23:58, 1441286638, 
82.75, 80.63, 27.64, 33.40, 16.09, 0.18652, 3.9.2015 13:23:59, 1441286639, 
82.82, 79.90, 27.15, 32.81, 16.10, 0.18621, 3.9.2015 13:24:0, 1441286640, 
82.66, 80.19, 27.73, 32.71, 16.07, 0.18624, 3.9.2015 13:24:1, 1441286641, 
82.75, 80.29, 27.54, 32.32, 16.11, 0.18592, 3.9.2015 13:24:2, 1441286642, 
82.75, 80.26, 27.25, 32.32, 16.10, 0.18557, 3.9.2015 13:24:3, 1441286643, 
82.85, 81.04, 27.34, 32.13, 16.11, 0.18641, 3.9.2015 13:24:5, 1441286645, 
83.00, 81.01, 27.73, 33.20, 16.09, 0.18597, 3.9.2015 13:24:6, 1441286646, 
82.74, 81.14, 27.44, 32.81, 16.10, 0.18589, 3.9.2015 13:24:7, 1441286647, 
82.74, 81.14, 28.03, 32.32, 16.09, 0.18680, 3.9.2015 13:24:8, 1441286648, 
82.72, 80.66, 27.54, 32.71, 16.13, 0.18637, 3.9.2015 13:24:9, 1441286649, 
82.69, 81.04, 27.93, 33.01, 16.09, 0.18617, 3.9.2015 13:24:10, 1441286650, 
82.56, 80.86, 27.64, 32.91, 16.14, 0.18585, 3.9.2015 13:24:11, 1441286651, 
82.57, 80.65, 27.44, 32.91, 16.12, 0.18615, 3.9.2015 13:24:13, 1441286653, 
82.75, 80.64, 27.93, 32.62, 16.13, 0.18761, 3.9.2015 13:24:14, 1441286654, 
82.70, 80.52, 27.73, 32.62, 16.11, 0.18668, 3.9.2015 13:24:15, 1441286655, 
82.88, 80.70, 27.44, 32.32, 16.12, 0.18579, 3.9.2015 13:24:16, 1441286656, 
82.88, 79.65, 28.03, 32.52, 16.12, 0.18538, 3.9.2015 13:24:17, 1441286657, 
82.55, 79.81, 27.25, 32.91, 16.12, 0.18645, 3.9.2015 13:24:18, 1441286658, 
82.71, 80.04, 27.73, 32.62, 16.10, 0.18716, 3.9.2015 13:24:20, 1441286660, 
82.84, 80.06, 27.54, 32.91, 16.08, 0.18629, 3.9.2015 13:24:21, 1441286661, 
82.62, 80.24, 27.34, 32.71, 16.10, 0.18419, 3.9.2015 13:24:22, 1441286662, 
82.88, 80.31, 27.25, 32.71, 16.09, 0.18716, 3.9.2015 13:24:23, 1441286663, 
82.88, 80.21, 27.25, 32.81, 16.09, 0.18628, 3.9.2015 13:24:24, 1441286664, 
82.73, 80.20, 27.54, 32.52, 16.08, 0.18755, 3.9.2015 13:24:25, 1441286665, 
82.71, 80.15, 27.64, 33.30, 16.10, 0.18799, 3.9.2015 13:24:26, 1441286666, 
82.72, 80.33, 27.34, 32.32, 16.07, 0.18813, 3.9.2015 13:24:28, 1441286668, 
82.92, 79.68, 27.83, 33.01, 16.11, 0.18775, 3.9.2015 13:24:29, 1441286669, 
82.56, 80.06, 27.44, 33.69, 16.09, 0.18604, 3.9.2015 13:24:30, 1441286670, 
82.80, 80.26, 27.83, 32.62, 16.09, 0.18756, 3.9.2015 13:24:31, 1441286671, 
82.71, 79.61, 27.73, 32.71, 16.09, 0.18735, 3.9.2015 13:24:32, 1441286672, 
82.91, 80.35, 27.34, 32.62, 16.11, 0.18734, 3.9.2015 13:24:33, 1441286673, 
82.95, 80.09, 27.44, 32.91, 16.11, 0.18645, 3.9.2015 13:24:35, 1441286675, 
82.93, 80.46, 27.34, 32.62, 16.12, 0.18684, 3.9.2015 13:24:36, 1441286676, 
82.76, 80.18, 27.05, 33.11, 16.12, 0.18655, 3.9.2015 13:24:37, 1441286677, 
82.77, 80.19, 27.73, 32.62, 16.11, 0.18466, 3.9.2015 13:24:38, 1441286678, 
82.61, 80.19, 27.15, 32.81, 16.12, 0.18566, 3.9.2015 13:24:39, 1441286679, 
82.73, 80.22, 27.54, 32.91, 16.09, 0.18723, 3.9.2015 13:24:40, 1441286680, 
82.84, 80.46, 27.64, 32.32, 16.10, 0.18734, 3.9.2015 13:24:42, 1441286682, 
82.78, 80.19, 28.03, 32.71, 16.09, 0.18882, 3.9.2015 13:24:43, 1441286683, 
82.80, 80.10, 27.34, 32.91, 16.11, 0.18727, 3.9.2015 13:24:44, 1441286684, 
82.68, 79.88, 28.32, 32.62, 16.12, 0.18734, 3.9.2015 13:24:45, 1441286685, 
82.67, 79.93, 27.44, 33.01, 16.11, 0.18696, 3.9.2015 13:24:46, 1441286686, 
82.80, 79.95, 28.12, 32.62, 16.11, 0.18706, 3.9.2015 13:24:47, 1441286687, 
82.89, 79.72, 27.93, 32.52, 16.09, 0.18700, 3.9.2015 13:24:48, 1441286688, 
82.66, 79.79, 27.54, 32.32, 16.12, 0.18647, 3.9.2015 13:24:50, 1441286690, 
82.89, 79.82, 27.25, 32.81, 16.09, 0.18668, 3.9.2015 13:24:51, 1441286691, 
82.96, 79.29, 27.44, 32.52, 16.11, 0.18638, 3.9.2015 13:24:52, 1441286692, 
82.96, 80.15, 26.95, 33.01, 16.10, 0.18743, 3.9.2015 13:24:53, 1441286693, 
82.94, 80.49, 27.15, 33.01, 16.11, 0.18663, 3.9.2015 13:24:54, 1441286694, 
82.67, 80.82, 27.25, 32.62, 16.10, 0.18739, 3.9.2015 13:24:55, 1441286695, 
82.89, 80.54, 27.64, 32.52, 16.12, 0.18612, 3.9.2015 13:24:57, 1441286697, 
82.96, 80.79, 27.15, 33.01, 16.10, 0.18640, 3.9.2015 13:24:58, 1441286698, 
82.67, 80.87, 27.15, 32.91, 16.13, 0.18484, 3.9.2015 13:24:59, 1441286699, 
82.56, 81.47, 27.64, 32.71, 16.11, 0.18672, 3.9.2015 13:25:0, 1441286700, 
82.78, 80.98, 27.64, 32.81, 16.09, 0.18735, 3.9.2015 13:25:1, 1441286701, 
82.86, 81.19, 27.54, 32.71, 16.11, 0.18684, 3.9.2015 13:25:2, 1441286702, 
82.71, 80.28, 27.83, 32.42, 16.09, 0.18446, 3.9.2015 13:25:3, 1441286703, 
82.67, 80.49, 27.54, 33.01, 16.10, 0.18699, 3.9.2015 13:25:5, 1441286705, 
82.55, 80.30, 28.12, 33.30, 16.11, 0.18650, 3.9.2015 13:25:6, 1441286706, 
82.63, 79.79, 27.64, 32.71, 16.10, 0.18553, 3.9.2015 13:25:7, 1441286707, 
82.69, 79.70, 28.03, 33.01, 16.14, 0.18707, 3.9.2015 13:25:8, 1441286708, 
82.73, 79.88, 27.44, 32.62, 16.14, 0.18532, 3.9.2015 13:25:9, 1441286709, 
82.85, 80.05, 27.54, 32.62, 16.14, 0.18824, 3.9.2015 13:25:10, 1441286710, 
82.90, 80.10, 27.05, 32.42, 16.12, 0.18590, 3.9.2015 13:25:12, 1441286712, 
82.93, 79.69, 27.64, 33.11, 16.13, 0.18639, 3.9.2015 13:25:13, 1441286713, 
82.58, 79.62, 27.34, 32.52, 16.12, 0.18638, 3.9.2015 13:25:14, 1441286714, 
82.75, 79.81, 27.54, 32.42, 16.12, 0.18641, 3.9.2015 13:25:15, 1441286715, 
82.78, 80.26, 27.83, 32.91, 16.10, 0.18602, 3.9.2015 13:25:16, 1441286716, 
82.76, 80.51, 27.34, 32.91, 16.09, 0.18656, 3.9.2015 13:25:17, 1441286717, 
82.59, 81.33, 27.15, 32.81, 16.11, 0.18594, 3.9.2015 13:25:18, 1441286718, 
82.91, 81.54, 27.83, 32.62, 16.10, 0.18592, 3.9.2015 13:25:20, 1441286720, 
82.79, 82.45, 27.64, 32.62, 16.09, 0.18583, 3.9.2015 13:25:21, 1441286721, 
82.71, 82.70, 27.54, 32.62, 16.08, 0.18661, 3.9.2015 13:25:22, 1441286722, 
82.72, 82.62, 27.54, 32.91, 16.09, 0.18729, 3.9.2015 13:25:23, 1441286723, 
82.97, 82.29, 27.93, 33.01, 16.09, 0.18559, 3.9.2015 13:25:24, 1441286724, 
82.73, 82.12, 27.93, 32.81, 16.10, 0.18790, 3.9.2015 13:25:25, 1441286725, 
82.73, 82.29, 28.22, 32.81, 16.09, 0.18524, 3.9.2015 13:25:27, 1441286727, 
82.79, 82.42, 27.34, 33.20, 16.11, 0.18647, 3.9.2015 13:25:28, 1441286728, 
82.87, 81.51, 27.25, 32.71, 16.10, 0.18525, 3.9.2015 13:25:29, 1441286729, 
82.78, 81.23, 27.15, 33.11, 16.13, 0.18693, 3.9.2015 13:25:30, 1441286730, 
82.54, 81.41, 27.34, 32.32, 16.12, 0.18734, 3.9.2015 13:25:31, 1441286731, 
82.71, 81.08, 27.54, 32.81, 16.14, 0.18676, 3.9.2015 13:25:32, 1441286732, 
82.78, 81.53, 27.15, 32.32, 16.12, 0.18753, 3.9.2015 13:25:34, 1441286734, 
82.88, 81.43, 27.73, 32.71, 16.14, 0.18572, 3.9.2015 13:25:35, 1441286735, 
82.71, 81.25, 27.64, 32.91, 16.12, 0.18665, 3.9.2015 13:25:36, 1441286736, 
82.76, 81.26, 27.05, 32.71, 16.13, 0.18676, 3.9.2015 13:25:37, 1441286737, 
82.74, 81.38, 27.83, 32.81, 16.12, 0.18625, 3.9.2015 13:25:38, 1441286738, 
82.67, 81.13, 27.73, 32.81, 16.13, 0.18675, 3.9.2015 13:25:39, 1441286739, 
82.58, 81.21, 27.64, 32.91, 16.11, 0.18649, 3.9.2015 13:25:40, 1441286740, 
82.71, 81.64, 27.54, 32.62, 16.11, 0.18540, 3.9.2015 13:25:42, 1441286742, 
82.76, 81.53, 27.93, 32.32, 16.10, 0.18709, 3.9.2015 13:25:43, 1441286743, 
82.71, 80.60, 27.25, 32.91, 16.12, 0.18508, 3.9.2015 13:25:44, 1441286744, 
82.62, 80.70, 27.34, 32.71, 16.10, 0.18729, 3.9.2015 13:25:45, 1441286745, 
82.78, 81.37, 28.03, 32.62, 16.11, 0.18666, 3.9.2015 13:25:46, 1441286746, 
82.92, 81.83, 27.83, 32.52, 16.12, 0.18543, 3.9.2015 13:25:47, 1441286747, 
82.86, 81.32, 27.44, 32.13, 16.13, 0.18562, 3.9.2015 13:25:49, 1441286749, 
82.95, 81.30, 27.64, 32.52, 16.14, 0.18531, 3.9.2015 13:25:50, 1441286750, 
82.71, 80.72, 27.05, 33.59, 16.12, 0.18651, 3.9.2015 13:25:51, 1441286751, 
