temperature_bottom	temperature_top	temperature_spiral_middle_outlet	temperature_spiral_edge_outlet	voltage	current	European_standard_time_date	European_standard_time_of_day	time_t
63.08	74.54	43.16	38.57	16.84	0.19393	2.9.2015	05:39:47	1441172387
62.69	74.53	43.26	38.96	16.81	0.19307	2.9.2015	05:39:48	1441172388
63	74.69	43.26	39.06	16.86	0.19401	2.9.2015	05:39:49	1441172389
62.68	74.82	43.46	39.75	16.82	0.19324	2.9.2015	05:39:50	1441172390
62.83	74.59	43.55	39.26	16.83	0.19282	2.9.2015	05:39:51	1441172391
62.65	74.79	42.87	38.57	16.84	0.19261	2.9.2015	05:39:53	1441172393
62.55	74.79	43.95	38.96	16.83	0.19362	2.9.2015	05:39:54	1441172394
62.64	74.75	42.87	39.36	16.84	0.19334	2.9.2015	05:39:55	1441172395
62.62	74.89	43.65	38.96	16.81	0.19367	2.9.2015	05:39:56	1441172396
62.61	75.11	42.87	39.36	16.84	0.19379	2.9.2015	05:39:57	1441172397
62.94	75.44	43.36	38.57	16.82	0.19331	2.9.2015	05:39:58	1441172398
62.59	75.15	42.68	39.26	16.83	0.19311	2.9.2015	05:39:59	1441172399
62.76	75.61	43.07	39.55	16.83	0.19277	2.9.2015	05:40:01	1441172401
62.7	75.81	43.36	38.96	16.81	0.19424	2.9.2015	05:40:02	1441172402
63.02	75.67	43.46	39.16	16.84	0.19333	2.9.2015	05:40:03	1441172403
62.89	75.97	42.87	39.36	16.82	0.19271	2.9.2015	05:40:04	1441172404
62.7	75.62	43.36	39.36	16.82	0.19343	2.9.2015	05:40:05	1441172405
62.75	75.71	43.36	39.65	16.84	0.19314	2.9.2015	05:40:06	1441172406
62.82	75.7	43.65	38.96	16.82	0.19287	2.9.2015	05:40:08	1441172408
62.69	75.61	43.26	39.36	16.85	0.19304	2.9.2015	05:40:09	1441172409
62.91	75.54	43.26	38.67	16.83	0.19402	2.9.2015	05:40:10	1441172410
62.61	75.62	43.55	39.26	16.82	0.19352	2.9.2015	05:40:11	1441172411
62.74	75.92	43.36	39.55	16.85	0.19336	2.9.2015	05:40:12	1441172412
62.84	75.91	43.75	38.48	16.83	0.19301	2.9.2015	05:40:13	1441172413
62.96	76.06	43.46	39.65	16.83	0.19393	2.9.2015	05:40:14	1441172414
62.92	76.32	42.77	39.55	16.84	0.19353	2.9.2015	05:40:16	1441172416
62.61	76.49	42.97	39.45	16.8	0.19339	2.9.2015	05:40:17	1441172417
62.52	76.07	43.36	39.36	16.83	0.19237	2.9.2015	05:40:18	1441172418
62.81	76.37	43.46	38.96	16.82	0.19376	2.9.2015	05:40:19	1441172419
62.97	76.3	43.07	38.96	16.81	0.19322	2.9.2015	05:40:20	1441172420
62.69	76.4	42.97	38.96	16.83	0.19171	2.9.2015	05:40:21	1441172421
62.89	76.17	43.36	39.55	16.8	0.19367	2.9.2015	05:40:23	1441172423
62.76	76.41	43.46	38.67	16.83	0.19232	2.9.2015	05:40:24	1441172424
62.8	76.15	43.16	39.36	16.83	0.19345	2.9.2015	05:40:25	1441172425
62.75	76.4	43.16	39.65	16.81	0.19352	2.9.2015	05:40:26	1441172426
62.71	76.04	42.97	39.55	16.83	0.19265	2.9.2015	05:40:27	1441172427
62.76	75.96	43.26	39.36	16.79	0.19244	2.9.2015	05:40:28	1441172428
62.82	75.9	42.97	40.14	16.83	0.19372	2.9.2015	05:40:30	1441172430
62.88	75.73	42.87	39.26	16.81	0.19391	2.9.2015	05:40:31	1441172431
62.9	75.61	43.46	38.96	16.83	0.19327	2.9.2015	05:40:32	1441172432
62.72	75.61	43.85	38.77	16.82	0.19307	2.9.2015	05:40:33	1441172433
62.82	75.62	43.46	38.57	16.8	0.19372	2.9.2015	05:40:34	1441172434
62.74	75.77	43.95	39.45	16.84	0.19285	2.9.2015	05:40:35	1441172435
62.7	75.05	43.65	38.96	16.8	0.19372	2.9.2015	05:40:36	1441172436
63.01	75.3	43.55	39.45	16.83	0.19372	2.9.2015	05:40:38	1441172438
62.78	75.19	44.04	39.75	16.82	0.19388	2.9.2015	05:40:39	1441172439
62.63	75.25	43.36	39.55	16.82	0.19327	2.9.2015	05:40:40	1441172440
62.68	75.25	43.07	39.55	16.83	0.19399	2.9.2015	05:40:41	1441172441
62.79	75.46	43.36	39.06	16.81	0.19357	2.9.2015	05:40:42	1441172442
62.61	75.21	42.77	39.45	16.84	0.19275	2.9.2015	05:40:43	1441172443
62.65	75.32	43.65	39.94	16.81	0.1938	2.9.2015	05:40:45	1441172445
62.92	75.16	43.16	39.26	16.83	0.19329	2.9.2015	05:40:46	1441172446
62.54	75.41	43.65	39.36	16.82	0.1939	2.9.2015	05:40:47	1441172447
62.68	75.58	43.07	39.26	16.82	0.19312	2.9.2015	05:40:48	1441172448
62.76	75.45	43.75	39.94	16.84	0.19331	2.9.2015	05:40:49	1441172449
62.42	75.65	43.36	39.65	16.82	0.19279	2.9.2015	05:40:50	1441172450
62.76	75.51	43.26	39.55	16.84	0.19314	2.9.2015	05:40:51	1441172451
62.51	75.69	43.46	39.65	16.84	0.19343	2.9.2015	05:40:53	1441172453
62.71	75.78	43.36	39.55	16.83	0.19346	2.9.2015	05:40:54	1441172454
62.65	75.72	43.16	39.94	16.83	0.19326	2.9.2015	05:40:55	1441172455
62.8	75.6	43.26	39.55	16.81	0.1933	2.9.2015	05:40:56	1441172456
62.99	75.67	43.26	39.16	16.84	0.1932	2.9.2015	05:40:57	1441172457
62.83	75.51	43.85	39.26	16.81	0.19288	2.9.2015	05:40:58	1441172458
62.87	75.49	43.46	39.94	16.85	0.1935	2.9.2015	05:41:00	1441172460
62.71	75.73	43.36	39.36	16.83	0.19364	2.9.2015	05:41:01	1441172461
62.76	75.87	43.46	39.84	16.85	0.1927	2.9.2015	05:41:02	1441172462
62.72	75.87	43.46	40.04	16.85	0.19308	2.9.2015	05:41:03	1441172463
62.78	75.9	43.55	38.48	16.82	0.19311	2.9.2015	05:41:04	1441172464
62.93	76.37	43.26	40.04	16.86	0.19378	2.9.2015	05:41:05	1441172465
62.81	76.31	43.16	39.94	16.83	0.19259	2.9.2015	05:41:06	1441172466
62.79	76.2	43.65	39.84	16.86	0.19253	2.9.2015	05:41:08	1441172468
63.03	76.44	43.16	39.55	16.84	0.19334	2.9.2015	05:41:09	1441172469
62.75	76.35	43.65	40.04	16.83	0.1932	2.9.2015	05:41:10	1441172470
62.89	76.42	42.97	39.16	16.84	0.19335	2.9.2015	05:41:11	1441172471
62.72	76.87	43.36	39.36	16.83	0.19315	2.9.2015	05:41:12	1441172472
62.92	76.65	43.55	39.06	16.85	0.19241	2.9.2015	05:41:13	1441172473
62.69	76.79	42.87	39.75	16.82	0.19314	2.9.2015	05:41:15	1441172475
62.86	76.9	43.26	40.04	16.85	0.19368	2.9.2015	05:41:16	1441172476
62.8	76.74	43.16	39.55	16.85	0.1923	2.9.2015	05:41:17	1441172477
62.81	76.77	43.46	40.63	16.79	0.19378	2.9.2015	05:41:18	1441172478
62.83	76.9	43.46	40.04	16.84	0.1939	2.9.2015	05:41:19	1441172479
62.7	76.97	43.65	39.16	16.82	0.19337	2.9.2015	05:41:20	1441172480
62.62	76.59	43.07	39.84	16.83	0.19306	2.9.2015	05:41:22	1441172482
62.93	76.46	43.26	40.72	16.83	0.19285	2.9.2015	05:41:23	1441172483
63.15	76.5	43.75	40.23	16.83	0.19359	2.9.2015	05:41:24	1441172484
62.69	76.39	43.46	39.06	16.83	0.19356	2.9.2015	05:41:25	1441172485
62.93	76.28	42.97	39.36	16.82	0.19282	2.9.2015	05:41:26	1441172486
63.02	76.54	43.75	39.16	16.85	0.19276	2.9.2015	05:41:27	1441172487
62.88	76.46	43.36	39.84	16.81	0.19258	2.9.2015	05:41:28	1441172488
62.93	76.2	43.55	39.26	16.85	0.19341	2.9.2015	05:41:30	1441172490
62.77	76.7	43.36	40.14	16.82	0.19258	2.9.2015	05:41:31	1441172491
62.86	76.32	43.65	39.55	16.84	0.19312	2.9.2015	05:41:32	1441172492
62.66	76.47	43.46	39.65	16.83	0.1931	2.9.2015	05:41:33	1441172493
63.07	76.36	43.36	39.84	16.84	0.19401	2.9.2015	05:41:34	1441172494
62.73	76.84	43.65	40.33	16.85	0.19278	2.9.2015	05:41:35	1441172495
62.78	76.63	43.07	39.65	16.83	0.1941	2.9.2015	05:41:37	1441172497
62.71	76.47	43.46	39.75	16.85	0.19319	2.9.2015	05:41:38	1441172498
62.9	76.73	43.36	39.65	16.82	0.19241	2.9.2015	05:41:39	1441172499
62.86	76.94	43.65	39.75	16.84	0.19269	2.9.2015	05:41:40	1441172500
62.82	76.87	43.55	38.87	16.81	0.19362	2.9.2015	05:41:41	1441172501
62.71	76.94	43.46	39.36	16.84	0.19354	2.9.2015	05:41:42	1441172502
62.84	77.19	43.36	39.75	16.84	0.19298	2.9.2015	05:41:43	1441172503
62.61	77.28	43.65	39.75	16.83	0.19333	2.9.2015	05:41:45	1441172505
62.62	77.32	43.55	39.36	16.86	0.1937	2.9.2015	05:41:46	1441172506
63.05	77.39	43.36	40.23	16.82	0.19302	2.9.2015	05:41:47	1441172507
62.75	77.55	43.46	39.45	16.86	0.19293	2.9.2015	05:41:48	1441172508
62.75	77.49	43.07	40.04	16.78	0.19326	2.9.2015	05:41:49	1441172509
62.95	77.62	43.46	39.65	16.84	0.19406	2.9.2015	05:41:50	1441172510
62.86	77.86	43.26	39.75	16.83	0.19318	2.9.2015	05:41:52	1441172512
62.93	77.45	43.65	39.84	16.84	0.1932	2.9.2015	05:41:53	1441172513
62.94	77.71	42.77	38.87	16.84	0.19331	2.9.2015	05:41:54	1441172514
62.81	77.45	43.26	39.36	16.81	0.19295	2.9.2015	05:41:55	1441172515
62.87	77.66	43.26	39.84	16.84	0.19328	2.9.2015	05:41:56	1441172516
62.67	77.9	43.75	39.36	16.81	0.19371	2.9.2015	05:41:57	1441172517
62.87	77.95	43.55	39.16	16.84	0.19353	2.9.2015	05:41:58	1441172518
62.76	77.95	44.14	39.94	16.81	0.19358	2.9.2015	05:42:00	1441172520
62.7	77.78	43.26	39.26	16.82	0.19302	2.9.2015	05:42:01	1441172521
62.93	77.92	43.55	39.94	16.83	0.19299	2.9.2015	05:42:02	1441172522
62.77	77.91	43.16	39.45	16.83	0.19324	2.9.2015	05:42:03	1441172523
62.76	78.09	43.85	40.53	16.83	0.19346	2.9.2015	05:42:04	1441172524
63.02	78	43.65	38.87	16.84	0.19348	2.9.2015	05:42:05	1441172525
62.97	77.97	43.95	39.75	16.85	0.19384	2.9.2015	05:42:07	1441172527
62.68	78.08	43.26	39.26	16.83	0.19337	2.9.2015	05:42:08	1441172528
62.72	77.88	42.97	39.06	16.85	0.19311	2.9.2015	05:42:09	1441172529
63.03	77.95	43.75	39.75	16.83	0.19316	2.9.2015	05:42:10	1441172530
63.17	77.87	43.85	39.06	16.86	0.19296	2.9.2015	05:42:11	1441172531
63.13	78.1	43.46	39.26	16.83	0.19363	2.9.2015	05:42:12	1441172532
62.96	78.14	43.65	39.26	16.86	0.19344	2.9.2015	05:42:13	1441172533
62.71	77.89	44.04	40.43	16.83	0.19368	2.9.2015	05:42:15	1441172535
62.96	77.97	43.65	39.16	16.83	0.19376	2.9.2015	05:42:16	1441172536
62.77	78.16	43.16	39.45	16.83	0.19253	2.9.2015	05:42:17	1441172537
62.68	77.72	43.26	39.65	16.83	0.19366	2.9.2015	05:42:18	1441172538
62.88	77.94	42.68	40.33	16.85	0.19345	2.9.2015	05:42:19	1441172539
62.87	77.73	43.75	39.94	16.83	0.19368	2.9.2015	05:42:20	1441172540
62.72	77.87	43.16	39.55	16.85	0.19331	2.9.2015	05:42:22	1441172542
62.74	78.04	43.26	40.43	16.82	0.19273	2.9.2015	05:42:23	1441172543
63.05	78.22	43.46	39.84	16.83	0.1935	2.9.2015	05:42:24	1441172544
62.74	77.86	43.75	39.75	16.83	0.19293	2.9.2015	05:42:25	1441172545
62.85	77.59	43.65	40.04	16.83	0.19262	2.9.2015	05:42:26	1441172546
62.88	77.65	43.55	40.14	16.85	0.19304	2.9.2015	05:42:27	1441172547
62.9	77.75	43.55	39.55	16.82	0.19235	2.9.2015	05:42:29	1441172549
62.93	77.7	44.24	40.33	16.85	0.1935	2.9.2015	05:42:30	1441172550
62.88	77.67	43.46	40.53	16.82	0.19372	2.9.2015	05:42:31	1441172551
62.77	77.53	43.26	39.36	16.85	0.19287	2.9.2015	05:42:32	1441172552
62.88	77.38	43.85	39.94	16.83	0.19381	2.9.2015	05:42:33	1441172553
62.85	77.1	44.04	39.94	16.84	0.19406	2.9.2015	05:42:34	1441172554
62.98	77.03	44.24	40.04	16.82	0.19415	2.9.2015	05:42:35	1441172555
62.91	76.6	43.55	39.75	16.84	0.1935	2.9.2015	05:42:37	1441172557
62.92	76.43	43.55	40.04	16.83	0.19308	2.9.2015	05:42:38	1441172558
62.93	76.4	43.95	40.14	16.85	0.19359	2.9.2015	05:42:39	1441172559
62.83	76.42	43.85	39.94	16.82	0.19423	2.9.2015	05:42:40	1441172560
62.9	76.7	43.16	40.04	16.84	0.19336	2.9.2015	05:42:41	1441172561
62.93	76.48	43.85	40.14	16.84	0.19368	2.9.2015	05:42:42	1441172562
63.12	76.48	44.04	40.04	16.84	0.19328	2.9.2015	05:42:44	1441172564
62.75	76.72	43.36	39.45	16.86	0.19289	2.9.2015	05:42:45	1441172565
62.83	76.68	43.46	39.84	16.83	0.19288	2.9.2015	05:42:46	1441172566
63.05	76.81	43.16	39.55	16.86	0.19423	2.9.2015	05:42:47	1441172567
63	76.87	43.55	40.23	16.82	0.19237	2.9.2015	05:42:48	1441172568
62.79	76.46	43.95	39.75	16.85	0.1936	2.9.2015	05:42:49	1441172569
62.76	76.79	44.14	39.55	16.83	0.1934	2.9.2015	05:42:50	1441172570
62.86	76.99	43.75	40.23	16.83	0.19332	2.9.2015	05:42:52	1441172572
62.82	77.13	44.14	38.67	16.85	0.19349	2.9.2015	05:42:53	1441172573
63.04	76.95	43.95	39.84	16.83	0.19324	2.9.2015	05:42:54	1441172574
62.76	77.01	43.46	40.63	16.86	0.19306	2.9.2015	05:42:55	1441172575
63.07	77.19	43.16	39.45	16.83	0.19284	2.9.2015	05:42:56	1441172576
62.95	76.95	43.36	39.94	16.85	0.19268	2.9.2015	05:42:57	1441172577
62.71	76.97	43.75	40.14	16.81	0.1933	2.9.2015	05:42:59	1441172579
63.04	77.18	43.95	39.75	16.84	0.1924	2.9.2015	05:43:00	1441172580
62.9	77.4	44.04	40.23	16.83	0.19352	2.9.2015	05:43:01	1441172581
63.14	77.24	44.04	39.36	16.85	0.19374	2.9.2015	05:43:02	1441172582
62.71	77.23	43.65	40.04	16.83	0.19333	2.9.2015	05:43:03	1441172583
63.08	77.26	44.14	39.06	16.83	0.19294	2.9.2015	05:43:04	1441172584
62.8	77.3	43.55	40.14	16.84	0.19368	2.9.2015	05:43:05	1441172585
62.81	77.06	43.26	39.84	16.83	0.19398	2.9.2015	05:43:07	1441172587
63.13	77.38	43.46	40.53	16.85	0.19305	2.9.2015	05:43:08	1441172588
63.09	77.07	43.36	39.94	16.82	0.19353	2.9.2015	05:43:09	1441172589
62.68	76.8	43.65	39.65	16.86	0.19329	2.9.2015	05:43:10	1441172590
62.89	76.88	43.36	40.92	16.82	0.19396	2.9.2015	05:43:11	1441172591
62.78	76.62	43.26	40.14	16.84	0.194	2.9.2015	05:43:12	1441172592
62.86	76.63	44.34	39.65	16.83	0.19292	2.9.2015	05:43:14	1441172594
62.93	76.69	43.16	39.65	16.84	0.19333	2.9.2015	05:43:15	1441172595
62.83	77	43.55	40.14	16.85	0.19323	2.9.2015	05:43:16	1441172596
62.83	76.85	44.04	40.14	16.84	0.19342	2.9.2015	05:43:17	1441172597
63.07	76.79	43.55	40.63	16.85	0.19343	2.9.2015	05:43:18	1441172598
62.85	76.93	43.75	38.77	16.83	0.19371	2.9.2015	05:43:19	1441172599
62.88	76.8	43.46	39.65	16.84	0.19315	2.9.2015	05:43:21	1441172601
62.71	76.82	43.46	39.84	16.85	0.19356	2.9.2015	05:43:22	1441172602
62.74	76.86	43.07	39.94	16.82	0.19341	2.9.2015	05:43:23	1441172603
63.06	76.72	44.04	39.84	16.85	0.19323	2.9.2015	05:43:24	1441172604
62.84	76.93	43.75	39.94	16.82	0.19341	2.9.2015	05:43:25	1441172605
63.09	77.07	43.85	39.55	16.85	0.19317	2.9.2015	05:43:26	1441172606
62.8	76.86	43.55	40.04	16.85	0.1938	2.9.2015	05:43:27	1441172607
62.72	77.13	43.07	39.94	16.82	0.19319	2.9.2015	05:43:29	1441172609
62.8	77.45	43.36	39.94	16.87	0.19309	2.9.2015	05:43:30	1441172610
62.86	77.47	43.36	40.43	16.82	0.19252	2.9.2015	05:43:31	1441172611
62.82	77.4	43.46	39.65	16.86	0.19343	2.9.2015	05:43:32	1441172612
62.89	77.41	43.55	40.04	16.81	0.19315	2.9.2015	05:43:33	1441172613
62.84	77.78	43.46	40.53	16.84	0.19303	2.9.2015	05:43:34	1441172614
62.71	77.44	44.43	40.72	16.85	0.19359	2.9.2015	05:43:36	1441172616
63	77.71	43.55	40.53	16.82	0.19324	2.9.2015	05:43:37	1441172617
62.91	77.57	43.85	40.33	16.86	0.19313	2.9.2015	05:43:38	1441172618
62.89	77.34	43.95	39.65	16.82	0.19289	2.9.2015	05:43:39	1441172619
63.01	77.22	44.04	40.72	16.84	0.19286	2.9.2015	05:43:40	1441172620
62.77	77.04	43.95	39.45	16.83	0.19243	2.9.2015	05:43:41	1441172621
62.81	76.89	43.95	40.43	16.83	0.19309	2.9.2015	05:43:42	1441172622
62.87	76.9	44.04	39.55	16.84	0.19305	2.9.2015	05:43:44	1441172624
62.98	77.13	43.36	39.94	16.82	0.19286	2.9.2015	05:43:45	1441172625
63.19	76.94	43.95	40.04	16.85	0.19237	2.9.2015	05:43:46	1441172626
62.94	76.78	43.36	40.63	16.85	0.1927	2.9.2015	05:43:47	1441172627
62.8	76.9	43.55	40.53	16.82	0.19298	2.9.2015	05:43:48	1441172628
62.86	76.87	44.34	40.14	16.85	0.1922	2.9.2015	05:43:49	1441172629
62.74	76.51	43.46	39.65	16.84	0.19347	2.9.2015	05:43:51	1441172631
62.9	76.51	44.24	40.23	16.84	0.19233	2.9.2015	05:43:52	1441172632
62.91	76.3	44.53	40.04	16.85	0.19294	2.9.2015	05:43:53	1441172633
62.91	76.29	43.36	40.53	16.81	0.19317	2.9.2015	05:43:54	1441172634
63.09	76.37	43.75	39.55	16.84	0.19328	2.9.2015	05:43:55	1441172635
62.86	76.52	44.14	39.16	16.85	0.19281	2.9.2015	05:43:56	1441172636
62.85	76.34	44.04	39.65	16.84	0.19311	2.9.2015	05:43:57	1441172637
62.86	76.11	43.55	39.65	16.84	0.19339	2.9.2015	05:43:59	1441172639
62.89	76.42	43.46	40.53	16.83	0.1928	2.9.2015	05:44:00	1441172640
62.65	76.17	44.14	40.23	16.86	0.19326	2.9.2015	05:44:01	1441172641
62.86	76.15	43.46	40.23	16.83	0.19288	2.9.2015	05:44:02	1441172642
62.8	75.85	43.95	40.63	16.84	0.19241	2.9.2015	05:44:03	1441172643
62.93	75.92	43.75	40.92	16.85	0.19277	2.9.2015	05:44:04	1441172644
63.03	76.04	43.85	40.33	16.83	0.19193	2.9.2015	05:44:06	1441172646
63.18	76.36	44.14	40.04	16.86	0.19276	2.9.2015	05:44:07	1441172647
62.78	76.41	43.26	39.94	16.82	0.1932	2.9.2015	05:44:08	1441172648
62.96	76.59	43.95	40.53	16.87	0.19347	2.9.2015	05:44:09	1441172649
62.96	76.66	43.75	39.94	16.84	0.19217	2.9.2015	05:44:10	1441172650
63.07	76.61	44.24	39.94	16.84	0.19302	2.9.2015	05:44:11	1441172651
63.01	76.87	43.85	39.75	16.86	0.19291	2.9.2015	05:44:13	1441172653
62.98	77.02	44.04	40.14	16.83	0.19324	2.9.2015	05:44:14	1441172654
63.01	76.71	44.14	39.65	16.87	0.19206	2.9.2015	05:44:15	1441172655
62.76	76.95	44.04	39.65	16.83	0.19294	2.9.2015	05:44:16	1441172656
63.03	77.18	44.04	39.94	16.86	0.19275	2.9.2015	05:44:17	1441172657
62.82	76.87	43.75	40.72	16.84	0.19261	2.9.2015	05:44:18	1441172658
63.02	77.16	44.24	40.04	16.84	0.1931	2.9.2015	05:44:19	1441172659
62.73	77.23	44.14	40.53	16.87	0.19365	2.9.2015	05:44:21	1441172661
62.98	77.07	43.95	39.84	16.83	0.19293	2.9.2015	05:44:22	1441172662
63.19	77.12	44.04	39.84	16.86	0.19263	2.9.2015	05:44:23	1441172663
62.71	77.34	43.36	40.33	16.83	0.19234	2.9.2015	05:44:24	1441172664
62.81	77.19	43.85	40.82	16.84	0.19354	2.9.2015	05:44:25	1441172665
62.71	77.2	43.95	40.72	16.85	0.19293	2.9.2015	05:44:26	1441172666
63.13	77.08	44.04	39.75	16.82	0.19312	2.9.2015	05:44:28	1441172668
63.07	76.92	43.65	41.11	16.84	0.19314	2.9.2015	05:44:29	1441172669
62.84	77.33	44.04	40.43	16.87	0.19289	2.9.2015	05:44:30	1441172670
62.9	77.48	43.55	39.84	16.83	0.19338	2.9.2015	05:44:31	1441172671
63.12	77.17	44.14	40.63	16.86	0.19301	2.9.2015	05:44:32	1441172672
62.83	77.12	44.63	39.55	16.84	0.19298	2.9.2015	05:44:33	1441172673
63.12	77.14	43.55	40.92	16.83	0.19367	2.9.2015	05:44:34	1441172674
62.92	76.93	43.16	40.92	16.85	0.19261	2.9.2015	05:44:36	1441172676
63.07	76.78	43.75	40.53	16.82	0.19312	2.9.2015	05:44:37	1441172677
62.91	76.89	43.75	40.82	16.86	0.193	2.9.2015	05:44:38	1441172678
63.03	76.79	43.55	40.82	16.83	0.19327	2.9.2015	05:44:39	1441172679
62.94	77.17	44.14	39.75	16.85	0.19274	2.9.2015	05:44:40	1441172680
62.83	77.05	44.24	40.63	16.85	0.19288	2.9.2015	05:44:41	1441172681
63.02	77.25	43.95	40.63	16.83	0.1914	2.9.2015	05:44:43	1441172683
63.31	77.31	43.55	40.63	16.87	0.19212	2.9.2015	05:44:44	1441172684
62.96	77.39	43.85	38.96	16.83	0.19267	2.9.2015	05:44:45	1441172685
62.74	77.37	44.04	40.72	16.85	0.19193	2.9.2015	05:44:46	1441172686
62.84	77.21	43.75	40.72	16.86	0.19221	2.9.2015	05:44:47	1441172687
62.84	77.27	43.46	40.23	16.82	0.19173	2.9.2015	05:44:48	1441172688
63.04	76.65	44.14	40.14	16.85	0.19082	2.9.2015	05:44:49	1441172689
62.83	77.16	44.34	41.21	16.84	0.19264	2.9.2015	05:44:51	1441172691
62.8	77.06	44.43	40.33	16.85	0.19297	2.9.2015	05:44:52	1441172692
63.01	77.47	44.14	40.04	16.85	0.19327	2.9.2015	05:44:53	1441172693
63	77.58	44.34	40.72	16.84	0.19321	2.9.2015	05:44:54	1441172694
62.72	77.3	43.65	40.14	16.86	0.1933	2.9.2015	05:44:55	1441172695
62.69	77.32	44.14	41.6	16.84	0.19298	2.9.2015	05:44:56	1441172696
62.71	77.31	44.34	40.63	16.84	0.19264	2.9.2015	05:44:58	1441172698
62.96	77.54	44.14	39.94	16.86	0.19327	2.9.2015	05:44:59	1441172699
62.97	77.29	44.04	40.33	16.83	0.19303	2.9.2015	05:45:00	1441172700
62.91	77.31	44.53	39.84	16.86	0.19314	2.9.2015	05:45:01	1441172701
63.01	77.42	44.24	40.23	16.85	0.19353	2.9.2015	05:45:02	1441172702
62.99	77.54	43.55	40.72	16.83	0.19379	2.9.2015	05:45:03	1441172703
62.88	77.35	44.04	41.02	16.85	0.1927	2.9.2015	05:45:05	1441172705
62.73	76.9	44.34	40.43	16.83	0.19318	2.9.2015	05:45:06	1441172706
62.83	77.41	43.65	40.33	16.86	0.19351	2.9.2015	05:45:07	1441172707
62.81	77.4	44.43	39.75	16.84	0.19362	2.9.2015	05:45:08	1441172708
62.51	77.6	43.95	40.23	16.85	0.19307	2.9.2015	05:45:09	1441172709
62.88	77.49	44.14	40.53	16.86	0.19326	2.9.2015	05:45:10	1441172710
62.75	77.38	43.55	40.04	16.85	0.19333	2.9.2015	05:45:11	1441172711
63.2	77.48	44.24	40.14	16.86	0.19333	2.9.2015	05:45:13	1441172713
62.88	77.6	43.85	40.63	16.82	0.19331	2.9.2015	05:45:14	1441172714
62.85	77.45	44.43	40.23	16.84	0.19258	2.9.2015	05:45:15	1441172715
63.13	77.4	43.95	40.23	16.86	0.19318	2.9.2015	05:45:16	1441172716
62.82	77.58	43.26	40.82	16.82	0.19348	2.9.2015	05:45:17	1441172717
63.01	77.43	44.24	39.84	16.86	0.19248	2.9.2015	05:45:18	1441172718
62.87	77.71	44.24	40.72	16.85	0.19172	2.9.2015	05:45:20	1441172720
62.83	77.86	43.85	40.33	16.83	0.19245	2.9.2015	05:45:21	1441172721
63.1	77.79	43.65	40.33	16.85	0.19227	2.9.2015	05:45:22	1441172722
63.23	77.71	43.55	40.23	16.84	0.19276	2.9.2015	05:45:23	1441172723
62.96	77.72	43.95	40.04	16.83	0.19258	2.9.2015	05:45:24	1441172724
62.79	78.19	44.24	40.14	16.85	0.19241	2.9.2015	05:45:25	1441172725
62.88	78.05	43.85	40.53	16.84	0.19206	2.9.2015	05:45:26	1441172726
63.05	78.04	43.75	40.53	16.83	0.19222	2.9.2015	05:45:28	1441172728
62.84	78.08	43.65	40.82	16.85	0.19321	2.9.2015	05:45:29	1441172729
62.97	78.16	43.75	40.33	16.82	0.19236	2.9.2015	05:45:30	1441172730
63.06	78.07	43.07	39.45	16.83	0.19246	2.9.2015	05:45:31	1441172731
63	78.05	43.75	40.33	16.84	0.19278	2.9.2015	05:45:32	1441172732
62.85	78.19	44.04	40.63	16.81	0.19319	2.9.2015	05:45:33	1441172733
62.77	78.01	43.95	40.33	16.83	0.19297	2.9.2015	05:45:35	1441172735
62.73	77.99	44.24	40.33	16.84	0.19338	2.9.2015	05:45:36	1441172736
62.68	78.01	44.04	40.14	16.81	0.19268	2.9.2015	05:45:37	1441172737
62.88	77.84	44.53	40.14	16.84	0.19248	2.9.2015	05:45:38	1441172738
62.85	77.53	43.65	40.43	16.82	0.1931	2.9.2015	05:45:39	1441172739
62.93	77.56	44.24	40.92	16.81	0.19297	2.9.2015	05:45:40	1441172740
62.84	77.3	43.65	40.92	16.85	0.19295	2.9.2015	05:45:41	1441172741
62.81	77.31	43.26	40.82	16.82	0.19306	2.9.2015	05:45:43	1441172743
62.9	77.22	43.36	40.43	16.83	0.19223	2.9.2015	05:45:44	1441172744
62.8	77.04	44.24	40.72	16.85	0.19334	2.9.2015	05:45:45	1441172745
62.76	77.21	43.65	40.04	16.82	0.19357	2.9.2015	05:45:46	1441172746
62.93	77.46	43.95	40.72	16.85	0.19252	2.9.2015	05:45:47	1441172747
63.05	77.08	43.85	40.82	16.82	0.1932	2.9.2015	05:45:48	1441172748
62.86	76.79	43.65	40.23	16.84	0.19281	2.9.2015	05:45:50	1441172750
62.98	76.86	43.36	41.02	16.84	0.19267	2.9.2015	05:45:51	1441172751
63.09	76.81	44.24	40.43	16.82	0.19231	2.9.2015	05:45:52	1441172752
63	76.91	43.85	41.11	16.84	0.19219	2.9.2015	05:45:53	1441172753
62.99	77.2	43.75	40.72	16.83	0.19341	2.9.2015	05:45:54	1441172754
62.89	77.45	43.95	41.21	16.83	0.19329	2.9.2015	05:45:55	1441172755
62.99	77.78	43.55	41.41	16.85	0.19305	2.9.2015	05:45:56	1441172756
62.69	77.72	44.14	40.33	16.82	0.19229	2.9.2015	05:45:58	1441172758
63.14	77.69	44.24	40.33	16.82	0.1923	2.9.2015	05:45:59	1441172759
62.82	77.87	44.43	39.65	16.85	0.19313	2.9.2015	05:46:00	1441172760
